District.ID,Year,Annual.Rainfall
Sonepur,1939,6135.57
Bolangir,1939,6023.85
Nuapada,1939,6256.46
Kalahandi,1939,6305.63
Rayagada,1939,6165.72
Nabarangpur,1939,6595.55
Koraput,1939,6479.66
Malkangiri,1939,6144.78
Koriya,1939,7125.47
Surguja,1939,6805.38
Jashpur,1939,6783.59
Raigarh,1939,6233.51
Korba,1939,6218.7
Janjgir-Champa,1939,6075.36
Bilaspur,1939,2960.38
Kawardha,1939,6113.78
Raj Nandgaon,1939,5905.15
Durg,1939,5761.87
Raipur,1939,5835.36
Mahasamund,1939,5898.82
Dhamtari,1939,6139.02
Kanker,1939,6115.59
Bastar,1939,6375.6
Dantewada,1939,5603.3
Sheopur,1939,3642.93
Morena,1939,3739.36
Bhind,1939,3712.43
Gwalior,1939,4054.12
Datia,1939,4095.3
Shivpuri,1939,4354.19
Guna,1939,4331.12
Tikamgarh,1939,4499.93
Chhatarpur,1939,4923.92
Panna,1939,5293.72
Sagar,1939,4662.96
Damoh,1939,5163.91
Satna,1939,5756.35
Rewa,1939,5945.77
Umaria,1939,6310.95
Shahdol,1939,6834.09
Sidhi,1939,6652.22
Neemuch,1939,3524.84
Mandsaur,1939,3837.26
Ratlam,1939,3902.1
Ujjain,1939,4173.21
Shajapur,1939,4291.2
Dewas,1939,4115.08
Jhabua,1939,3946.32
Dhar,1939,4046.92
Indore,1939,3933.22
West Nimar,1939,3853.31
Barwani,1939,3723.37
East Nimar,1939,4237.83
Rajgarh,1939,4164.86
Vidisha,1939,4607.14
Bhopal,1939,4446.49
Sehore,1939,4410.68
Raisen,1939,5111.14
Betul,1939,5078.08
Harda,1939,4646.08
Hoshangabad,1939,5272.25
Katni,1939,5787.14
Jabalpur,1939,5683.58
Narsinghpur,1939,5425.66
Dindori,1939,6668.65
Mandla,1939,6224.49
Chhindwara,1939,5391.58
Seoni,1939,5476.04
Balaghat,1939,5904.04
Kachchh,1939,914.75
Banas Kantha,1939,1268.8
Patan,1939,1264.82
Mahesana,1939,1866.8
Sabar Kantha,1939,2682.12
Gandhinagar,1939,2224
Ahmadabad,1939,1920.85
Surendranagar,1939,1722.1
Rajkot,1939,1828.77
Jamnagar,1939,1006.33
Porbandar,1939,131.7
Junagadh,1939,1336.63
Amreli,1939,2050.86
Bhavnagar,1939,2588.01
Anand,1939,2709.87
Kheda,1939,2676.55
Panch Mahals,1939,3480.84
Dahod,1939,3645.13
Vadodara,1939,3709.25
Narmada,1939,4453.25
Bharuch,1939,3963.65
Surat,1939,4113.24
The Dangs,1939,5685.66
Navsari,1939,3771.5
Valsad,1939,4310.18
Junagadh,1939,0
Daman,1939,0
Dadra and Nagar Haveli,1939,5476.81
Nandurbar,1939,4338.02
Dhule,1939,4035.55
Jalgaon,1939,3646.84
Buldana,1939,3962.6
Akola,1939,4149.6
Washim,1939,3969.41
Amravati,1939,4467.49
Wardha,1939,4336.95
Nagpur,1939,4717.33
Bhandara,1939,5201.26
Gondiya,1939,5726.56
Garhchiroli,1939,5117.84
Chandrapur,1939,4346.67
Yavatmal,1939,4040.48
Nanded,1939,3922
Hingoli,1939,3715.58
Parbhani,1939,3551.27
Jalna,1939,3544.49
Aurangabad,1939,3823.42
Nashik,1939,5789.35
Thane,1939,4936.98
Greater Bombay,1939,0
Mumbai,1939,0
Raigarh,1939,3595.42
Pune,1939,7259.02
Ahmednagar,1939,4862.08
Bid,1939,3283.71
Latur,1939,3816.9
Osmanabad,1939,3475.08
Solapur,1939,3857.99
Satara,1939,7673.48
Ratnagiri,1939,3258.05
Sindhudurg,1939,1235.47
Kolhapur,1939,7716.47
Sangli,1939,6554.52
Adilabad,1939,4117.81
Nizamabad,1939,4137.47
Karimnagar,1939,4253.7
Medak,1939,4194.41
Hyderabad,1939,4248.74
Rangareddi,1939,4065.17
Mahbubnagar,1939,3836.59
Nalgonda,1939,3982.64
Warangal,1939,4027.88
Khammam,1939,4775.54
Srikakulam,1939,4778.58
Vizianagaram,1939,5840.58
Vishakhapatnam,1939,5961.32
East Godavari,1939,5784.07
West Godavari,1939,5329.58
Krishna,1939,4649.98
Guntur,1939,4486.07
Prakasam,1939,4313.81
Nellore,1939,4519.6
Cuddapah,1939,4482.92
Kurnool,1939,3714.07
Anantapur,1939,4505.11
Chittoor,1939,4760.55
Belgaum,1939,7847.89
Bagalkot,1939,5664.19
Bijapur,1939,4063.26
Gulbarga,1939,3378.98
Bidar,1939,3929.07
Raichur,1939,3470.29
Koppal,1939,5034.13
Gadag,1939,7234.1
Dharwad,1939,9025.35
Uttar Kannand,1939,4063.54
Haveri,1939,9808.51
Bellary,1939,5233.09
Chitradurga,1939,6547.66
Davanagere,1939,8836.05
Shimoga,1939,8951.65
Udupi,1939,1748.71
Chikmagalur,1939,10141.54
Tumkur,1939,6136.25
Kolar,1939,4969.36
Bangalore Urban,1939,5011.44
Bangalore Rural,1939,5095.52
Mandya,1939,7858.09
Hassan,1939,10604.74
Dakshin Kannad,1939,2869.65
Kodagu,1939,7853.75
Mysore,1939,9649.23
Chamrajnagar,1939,7107.72
North Goa,1939,1857.89
South Goa,1939,0
Kavaratti,1939,2.2
Kasaragod,1939,0
Kannur,1939,1249.8
Wayanad,1939,7785.8
Kozhikode,1939,918.58
Malappuram,1939,4216.71
Palakkad,1939,7322.95
Thrissur,1939,1045.81
Ernakulam,1939,3175.95
Idukki,1939,9303.23
Kottayam,1939,5131.79
Alappuzha,1939,1.36
Pattanamtitta,1939,4265.91
Kollam,1939,2731.07
Thiruvananthapuram,1939,3303.89
Thiruvallur,1939,4547
Chennai,1939,4495.77
Kancheepuram,1939,4412.03
Vellore,1939,4639.06
Dharmapuri,1939,4692.33
Tiruvannamalai,1939,4681.21
Villupuram,1939,4465.54
Salem,1939,4661.08
Namakkal,1939,4823.3
Erode,1939,6451.38
Nilgiris,1939,9709.11
Coimbatore,1939,9130.88
Dindigul,1939,7073.45
Karur,1939,5547.02
Tiruchchirappalli,1939,4598.71
Perambalur,1939,4484.8
Ariyalur,1939,4552.8
Cuddalore,1939,4436.2
Nagapattinam,1939,4703.72
Thiruvarur,1939,5197.46
Thanjavur,1939,4395.84
Pudukkottai,1939,4152.32
Sivaganga,1939,4203.33
Madurai,1939,6380.09
Theni,1939,9947.21
Virudhunagar,1939,6577.22
Ramanathapuram,1939,4870.51
Thoothukudi,1939,4745.37
Tirunelveli Kattabo,1939,6335.04
Kanniyakumari,1939,437.67
Yanam,1939,6010
Puducherry,1939,4175.23
Mahe,1939,0
Karaikal,1939,4728.77
Andaman Islands,1939,1008.59
Nicobar Islands,1939,0
Kupwara (Muzaffarabad),1940,6680.77
Baramula (Kashmir North),1940,6569.64
Srinagar,1940,6255.52
Bagdam,1940,6446.03
Pulwama,1940,6329.17
Anantnag (Kashmir South),1940,6160.82
Ladakh (Leh),1940,6019.95
Kargil,1940,6124.96
Doda,1940,5861.9
Udhampur,1940,5193.6
Punch,1940,6559.28
Rajauri,1940,5958.58
Jammu,1940,5182.29
Kathua,1940,4373.57
Chamba,1940,5455.18
Kangra,1940,4361.23
Lahul and Spiti,1940,7204.73
Kullu,1940,6858.57
Mandi,1940,4948.88
Hamirpur,1940,3910.93
Una,1940,2995.95
Solan,1940,3430.59
Sirmaur,1940,3692.14
Shimla,1940,5671.41
Kinnaur,1940,7418.53
Gurdaspur,1940,3680.99
Amritsar,1940,3124.86
Kapurthala,1940,2417.5
Jalandhar,1940,2331.83
Hoshiarpur,1940,2809.92
Nawan Shehar,1940,2577.14
Rupnagar,1940,2818.54
Fatehgarh Sahib,1940,2368.47
Ludhiana,1940,2150.16
Moga,1940,1896.75
Firozpur,1940,2075.17
Muktsar,1940,1910.55
Faridkot,1940,1909.47
Bathinda,1940,1902.67
Mansa,1940,2008.29
Sangrur,1940,2075.61
Patiala,1940,2498.42
Chandigarh,1940,2827
Uttarkashi,1940,6988.58
Chamoli,1940,6902.6
Rudra Prayag,1940,6763.29
Tehri Garhwal,1940,5300.58
Dehra Dun,1940,3899.03
Pauri Garhwal,1940,4033.2
Pithoragarh,1940,7829.36
Bageshwar,1940,6225.59
Almora,1940,4495.32
Champawat,1940,4183.62
Naini Tal,1940,3660.86
Udham Singh Nagar,1940,3525.62
Haridwar,1940,3244.6
Panchkula,1940,3079.84
Ambala,1940,2777.17
Yamuna Nagar,1940,2856.78
Kurukshetra,1940,2609.54
Kaithal,1940,2406.54
Karnal,1940,2561.1
Panipat,1940,2487.83
Sonepat,1940,2484.41
Jind,1940,2372.92
Fatehabad,1940,2116.21
Sirsa,1940,1932.85
Hisar,1940,2296.82
Bhiwani,1940,2415.76
Rohtak,1940,2426.82
Jhajjar,1940,2457.65
Mahendragarh,1940,2686.86
Rewari,1940,2692.86
Gurgaon,1940,3077.54
Faridabad,1940,3214.85
Delhi,1940,2705.36
Ganganagar,1940,1885.85
Hanumangarh,1940,1937.74
Bikaner,1940,1621.16
Churu,1940,1959.84
Jhunjhunun,1940,2406.94
Alwar,1940,3237.99
Bharatpur,1940,3528.11
Dhaulpur,1940,3710.49
Karauli,1940,3541.11
Sawai Madhopur,1940,3317
Dausa,1940,3158.96
Jaipur,1940,3023.67
Sikar,1940,2513.56
Nagaur,1940,2171.38
Jodhpur,1940,1708.41
Jaisalmer,1940,1412.11
Barmer,1940,1599.83
Jalor,1940,1872.91
Sirohi,1940,2503.32
Pali,1940,2594.13
Ajmer,1940,2983.59
Tonk,1940,3194.19
Bundi,1940,3549.51
Bhilwara,1940,3254.85
Rajsamand,1940,3313.59
Udaipur,1940,3431.87
Dungarpur,1940,3652.85
Banswara,1940,3945.88
Chittaurgarh,1940,3696.57
Kota,1940,3829.62
Baran,1940,4048.09
Jhalawar,1940,4409.39
Saharanpur,1940,2940.06
Muzaffarnagar,1940,2962.36
Bijnor,1940,3319.28
Moradabad,1940,3315.26
Rampur,1940,3326.42
Jyotiba Phule Nagar,1940,3256.42
Meerut,1940,3127.26
Baghpat,1940,2707.28
Ghaziabad,1940,3044.02
Gautam Buddha Nagar,1940,3234.52
Bulandshahr,1940,3257.34
Aligarh,1940,3327.26
Hathras,1940,3395.63
Mathura,1940,3394.68
Agra,1940,3633.84
Firozabad,1940,3582.42
Etah,1940,3496.18
Mainpuri,1940,3475.82
Badaun,1940,3477.98
Bareilly,1940,3509.54
Pilibhit,1940,3761.82
Shahjahanpur,1940,3609.17
Lakhimpur Kheri,1940,3917.13
Sitapur,1940,3904.57
Hardoi,1940,3584.91
Unnao,1940,3744.47
Lucknow,1940,3905.71
Rae Bareli,1940,4273.51
Farrukhabad,1940,3442.28
Kannauj,1940,3465.81
Etawah,1940,3609.04
Auraiya,1940,3624.34
Kanpur Dehat,1940,3843.08
Kanpur,1940,3910.72
Jalaun,1940,4125.49
Jhansi,1940,4441.21
Lalitpur,1940,4514.35
Hamirpur,1940,4586.53
Mahoba,1940,4879.65
Banda,1940,5166.85
Chitrakoot,1940,5613.96
Fatehpur,1940,4623.33
Pratapgarh,1940,4673.32
Kaushambi,1940,5176.68
Allahabad,1940,5360.53
Bara Banki,1940,4140.05
Faizabad,1940,4161.85
Ambedkar Nagar,1940,4575.87
Sultanpur,1940,4372.01
Bahraich,1940,4290.24
Shravasti,1940,4424.89
Balrampur,1940,4565.99
Gonda,1940,4297.36
Siddharth Nagar,1940,4797.29
Basti,1940,4270.24
Sant Kabir Nagar,1940,4634.23
Maharajganj,1940,5010.34
Gorakhpur,1940,4790.11
Kushinagar,1940,4781.82
Deoria,1940,4733
Azamgarh,1940,4971.17
Mau,1940,4959.85
Ballia,1940,4820.8
Jaunpur,1940,4976.39
Ghazipur,1940,5169.93
Chandauli,1940,5801.88
Varanasi,1940,5621.91
Sant Ravi Das Nagar,1940,5612.22
Mirzapur,1940,5849.88
Sonbhadra,1940,6421.95
Pashchim Champaran,1940,4852.97
Purba Champaran,1940,4854.01
Sheohar,1940,5050.43
Sitamarhi,1940,5085.39
Madhubani,1940,5197.12
Supaul,1940,5042.92
Araria,1940,5554.76
Kishanganj,1940,6442.83
Purnia,1940,5663.06
Katihar,1940,5977.68
Madhepura,1940,5006.14
Saharsa,1940,4959.35
Darbhanga,1940,5208.14
Muzaffarpur,1940,5126.02
Gopalganj,1940,4621.78
Siwan,1940,4578.13
Saran,1940,5026.41
Vaishali,1940,5306.58
Samastipur,1940,5235.13
Begusarai,1940,5318.06
Khagaria,1940,5116.23
Bhagalpur,1940,5543.51
Banka,1940,6012.12
Munger,1940,5379.35
Lakhisarai,1940,5472.39
Sheikhpura,1940,5596.24
Nalanda,1940,5593.1
Patna,1940,5445.9
Bhojpur,1940,5260.34
Buxar,1940,5222.74
Bhabua,1940,5806.73
Rohtas,1940,5699.63
Jehanabad,1940,5518.76
Aurangabad,1940,5748.34
Gaya,1940,5950.05
Nawada,1940,5861.72
Jamui,1940,5942.77
North Sikkim,1940,9861.44
West Sikkim,1940,8043.06
South Sikkim,1940,7874.37
East,1940,8386.91
Tawang,1940,8581.09
West Kameng,1940,7950.63
East Kameng,1940,7882.14
Lower Subansiri,1940,8298.48
Upper Subansiri,1940,8673.65
West Siang,1940,9447.11
East Siang,1940,10421.36
Upper Dibang Valley,1940,10463.39
Lohit,1940,10270.02
Changlang,1940,10279.28
Tirap,1940,9392.82
Mon,1940,8389.6
Tuensang,1940,8719.37
Mokokchung,1940,7861.68
Zunheboto,1940,8399.05
Wokha,1940,7757.9
Kohima,1940,9839.35
Phek,1940,9018.44
Senapati,1940,10059.73
Tamenglong,1940,11267.94
Churachandpur,1940,10100.88
Bishnupur,1940,10335.12
Thoubal,1940,10202.47
West Imphal,1940,11472
East Imphal,1940,10268.94
Ukhrul,1940,9651.66
Chandel,1940,10470.78
Mamit,1940,10144.03
Kolasib,1940,10487.21
Aizawl,1940,10307.34
Champhai,1940,10272.82
Lunglei,1940,10603.4
Lawngtlai,1940,11351.1
Saiha,1940,11554.09
West Tripura,1940,9066.89
South Tripura,1940,9468.06
Dhalai,1940,9395.54
North Tripura,1940,9976.93
West Garo Hills,1940,8210.74
East Garo Hills,1940,9008.73
West Khasi Hills,1940,9844.49
East Khasi Hills,1940,10945.17
Jaintia Hills,1940,11463.07
Kokrajhar,1940,9338.09
Dhuburi,1940,8572.87
Goalpara,1940,9211.88
Barpeta,1940,9495.35
Kamrup,1940,10449.57
Nalbari,1940,9574.2
Darrang,1940,9407.88
Nagaon,1940,10101.41
Sonitpur,1940,7397.03
Lakhimpur,1940,8183.66
Dhemaji,1940,9510.86
Tinsukia,1940,9710.51
Dibrugarh,1940,9050.78
Sibsagar,1940,8309.05
Jorhat,1940,7506.54
Golaghat,1940,7541.12
Karbi Anglong,1940,9487.83
North Cachar Hills,1940,12059.43
Cachar,1940,11355
Karimganj,1940,10478.35
Hailakandi,1940,10850.22
Darjiling,1940,7691.47
Jalpaiguri,1940,8579.66
Kochbihar,1940,8157.33
Uttar Dinajpur,1940,6588.35
Dakshin Dinajpur,1940,6539.04
Maldah,1940,6441.62
Murshidabad,1940,6538.32
Birbhum,1940,6611.22
Barddhaman,1940,6763.91
Nadia,1940,6685.13
North 24 Parganas,1940,6744.66
Hugli,1940,6953.28
Bankura,1940,7087.09
Puruliya,1940,6838.92
East Midnapore,1940,7344.91
Haora,1940,6796.91
Kolkata,1940,6739.28
South 24 Parganas,1940,5411.41
Garhwa,1940,6494.96
Palamu,1940,6931.58
Chatra,1940,6558.01
Hazaribag,1940,6864.53
Koderma,1940,6209.44
Giridih,1940,6282.39
Deoghar,1940,6519.7
Godda,1940,6038.94
Sahibganj,1940,6353.07
Pakur,1940,6457.78
Dumka,1940,6484.13
Dhanbad,1940,6663.08
Bokaro,1940,6833.41
Ranchi,1940,7217.26
Lohardaga,1940,7339.2
Gumla,1940,7253.89
Pashchim Singhbhum,1940,7237.54
Purba Singhbhum,1940,7280.81
Baragarh,1940,6638.7
Jharsuguda,1940,6794.4
Sambalpur,1940,6838.62
Deogarh,1940,6836.7
Sundargarh,1940,7064.76
Keonjhar,1940,7031.9
Mayurbhanj,1940,7472.04
Baleshwar,1940,7405.97
Bhadrak,1940,7278.03
Kendrapara,1940,7061.53
Jagatsinghpur,1940,6427.4
Cuttack,1940,6532.42
Jajpur,1940,7219.99
Dhenkanal,1940,6736.22
Angul,1940,7001.13
Nayagarh,1940,6589.62
Khordha,1940,6244.19
Puri,1940,5654.81
Ganjam,1940,6640.59
Gajapati,1940,6042.52
Kandhamal,1940,6847.33
Boudh,1940,6884.92
Sonepur,1940,6617.12
Bolangir,1940,6649.9
Nuapada,1940,7146.32
Kalahandi,1940,7219.59
Rayagada,1940,7201.56
Nabarangpur,1940,7802.62
Koraput,1940,7552.62
Malkangiri,1940,6799.47
Koriya,1940,7062.42
Surguja,1940,6750.13
Jashpur,1940,6867.39
Raigarh,1940,6466.27
Korba,1940,6387.82
Janjgir-Champa,1940,6415.13
Bilaspur,1940,3486.69
Kawardha,1940,6482.63
Raj Nandgaon,1940,6595.27
Durg,1940,6294.19
Raipur,1940,6506.07
Mahasamund,1940,6481.5
Dhamtari,1940,6929.18
Kanker,1940,6899.2
Bastar,1940,7288.02
Dantewada,1940,6346.63
Sheopur,1940,3740.98
Morena,1940,3849.33
Bhind,1940,3893.33
Gwalior,1940,4100.19
Datia,1940,4190.54
Shivpuri,1940,4329.36
Guna,1940,4499.86
Tikamgarh,1940,4646.76
Chhatarpur,1940,5151.94
Panna,1940,5654.26
Sagar,1940,5125.29
Damoh,1940,5729
Satna,1940,5903.71
Rewa,1940,5766.1
Umaria,1940,6589.09
Shahdol,1940,6880.33
Sidhi,1940,6447.91
Neemuch,1940,3777.54
Mandsaur,1940,4275.51
Ratlam,1940,4583.56
Ujjain,1940,5044.56
Shajapur,1940,5014.92
Dewas,1940,5060.09
Jhabua,1940,4605.23
Dhar,1940,5004.89
Indore,1940,4975.42
West Nimar,1940,5012.95
Barwani,1940,4651.19
East Nimar,1940,5319.67
Rajgarh,1940,4676.03
Vidisha,1940,4962.95
Bhopal,1940,4956.18
Sehore,1940,5125.91
Raisen,1940,5718.84
Betul,1940,5966.08
Harda,1940,5523.86
Hoshangabad,1940,6086.93
Katni,1940,6355.99
Jabalpur,1940,6464.05
Narsinghpur,1940,6318.53
Dindori,1940,6738.23
Mandla,1940,6769.41
Chhindwara,1940,6374
Seoni,1940,6521.69
Balaghat,1940,6767.93
Kachchh,1940,1611.28
Banas Kantha,1940,1802.06
Patan,1940,1961.62
Mahesana,1940,2565.88
Sabar Kantha,1940,3234.38
Gandhinagar,1940,3067
Ahmadabad,1940,2666.73
Surendranagar,1940,2640.07
Rajkot,1940,2865.83
Jamnagar,1940,2004.81
Porbandar,1940,222.6
Junagadh,1940,1892.77
Amreli,1940,2655.66
Bhavnagar,1940,3294.69
Anand,1940,3483.64
Kheda,1940,3461.12
Panch Mahals,1940,3955.8
Dahod,1940,4035.3
Vadodara,1940,4269.35
Narmada,1940,4715.01
Bharuch,1940,4489.67
Surat,1940,4355.82
The Dangs,1940,5908.85
Navsari,1940,3912.67
Valsad,1940,4538.22
Junagadh,1940,0
Daman,1940,0
Dadra and Nagar Haveli,1940,5800.28
Nandurbar,1940,4835.49
Dhule,1940,4746.71
Jalgaon,1940,4674.19
Buldana,1940,5122.83
Akola,1940,5301.75
Washim,1940,5088.01
Amravati,1940,5382.68
Wardha,1940,5439.31
Nagpur,1940,5890.48
Bhandara,1940,6503.27
Gondiya,1940,6736.3
Garhchiroli,1940,6095.89
Chandrapur,1940,5693.61
Yavatmal,1940,5280.75
Nanded,1940,4962.09
Hingoli,1940,4824.77
Parbhani,1940,4618.34
Jalna,1940,4421.22
Aurangabad,1940,4521.26
Nashik,1940,6170.97
Thane,1940,5192.33
Greater Bombay,1940,0
Mumbai,1940,0
Raigarh,1940,3654.37
Pune,1940,7766.82
Ahmednagar,1940,5494.11
Bid,1940,4067.32
Latur,1940,4683.98
Osmanabad,1940,4293.42
Solapur,1940,4661.46
Satara,1940,7825.84
Ratnagiri,1940,3247.43
Sindhudurg,1940,1278.94
Kolhapur,1940,7821.29
Sangli,1940,6900.72
Adilabad,1940,5417.12
Nizamabad,1940,5070.69
Karimnagar,1940,5311.3
Medak,1940,5005.51
Hyderabad,1940,4932.79
Rangareddi,1940,4801.8
Mahbubnagar,1940,4476.24
Nalgonda,1940,4458.96
Warangal,1940,4595.15
Khammam,1940,5022.78
Srikakulam,1940,5362.63
Vizianagaram,1940,6699.43
Vishakhapatnam,1940,6585.44
East Godavari,1940,5902.67
West Godavari,1940,5250
Krishna,1940,4719.63
Guntur,1940,4665.73
Prakasam,1940,4780.15
Nellore,1940,5073.71
Cuddapah,1940,4861.9
Kurnool,1940,4151.58
Anantapur,1940,4890.51
Chittoor,1940,5308.36
Belgaum,1940,8402.88
Bagalkot,1940,6504.83
Bijapur,1940,4917.55
Gulbarga,1940,4244.12
Bidar,1940,4798.59
Raichur,1940,4225.45
Koppal,1940,5808
Gadag,1940,8008.51
Dharwad,1940,9852.94
Uttar Kannand,1940,4382.88
Haveri,1940,10127.42
Bellary,1940,5696.29
Chitradurga,1940,6927.98
Davanagere,1940,9089.59
Shimoga,1940,9471.93
Udupi,1940,1775.25
Chikmagalur,1940,10497.28
Tumkur,1940,6655.11
Kolar,1940,5616.63
Bangalore Urban,1940,5782.32
Bangalore Rural,1940,5756.9
Mandya,1940,8685.83
Hassan,1940,11128.98
Dakshin Kannad,1940,2985.32
Kodagu,1940,8688.44
Mysore,1940,11007.89
Chamrajnagar,1940,8302.92
North Goa,1940,1962.41
South Goa,1940,0
Kavaratti,1940,2.43
Kasaragod,1940,0
Kannur,1940,1396.58
Wayanad,1940,9210.36
Kozhikode,1940,1095.16
Malappuram,1940,5022.48
Palakkad,1940,8093.9
Thrissur,1940,1102.85
Ernakulam,1940,3288.23
Idukki,1940,9119.41
Kottayam,1940,5128.4
Alappuzha,1940,1.34
Pattanamtitta,1940,4005.54
Kollam,1940,2582.51
Thiruvananthapuram,1940,3136.34
Thiruvallur,1940,5042.48
Chennai,1940,5034.05
Kancheepuram,1940,4998.09
Vellore,1940,5373.06
Dharmapuri,1940,5516.59
Tiruvannamalai,1940,5435.32
Villupuram,1940,5206.64
Salem,1940,5220.76
Namakkal,1940,5255.57
Erode,1940,7177.75
Nilgiris,1940,11243.54
Coimbatore,1940,9900.53
Dindigul,1940,7278.54
Karur,1940,5836.1
Tiruchchirappalli,1940,4850.09
Perambalur,1940,4808.22
Ariyalur,1940,4887.97
Cuddalore,1940,4966.13
Nagapattinam,1940,5045.72
Thiruvarur,1940,5476.94
Thanjavur,1940,4546.25
Pudukkottai,1940,4258.58
Sivaganga,1940,4315.47
Madurai,1940,6427.96
Theni,1940,9604.31
Virudhunagar,1940,6463.13
Ramanathapuram,1940,5133.23
Thoothukudi,1940,4893.07
Tirunelveli Kattabo,1940,6178.44
Kanniyakumari,1940,415.46
Yanam,1940,6084
Puducherry,1940,4808.34
Mahe,1940,0
Karaikal,1940,5012.29
Andaman Islands,1940,1001.78
Nicobar Islands,1940,0
Kupwara (Muzaffarabad),1941,6354.59
Baramula (Kashmir North),1941,6388.53
Srinagar,1941,5937.99
Bagdam,1941,6304.07
Pulwama,1941,6073.19
Anantnag (Kashmir South),1941,5881.78
Ladakh (Leh),1941,5820.53
Kargil,1941,5766.54
Doda,1941,5550.35
Udhampur,1941,5073.79
Punch,1941,6614.63
Rajauri,1941,6129.66
Jammu,1941,5231.86
Kathua,1941,4122.3
Chamba,1941,5015.35
Kangra,1941,4044.15
Lahul and Spiti,1941,6597.77
Kullu,1941,6152.44
Mandi,1941,4473.37
Hamirpur,1941,3618.16
Una,1941,2829.94
Solan,1941,3079.73
Sirmaur,1941,3230.24
Shimla,1941,4944.68
Kinnaur,1941,6463.4
Gurdaspur,1941,3595.8
Amritsar,1941,3307.87
Kapurthala,1941,2457.66
Jalandhar,1941,2328.5
Hoshiarpur,1941,2740.07
Nawan Shehar,1941,2472.98
Rupnagar,1941,2588.65
Fatehgarh Sahib,1941,2152.31
Ludhiana,1941,2032.92
Moga,1941,1956.92
Firozpur,1941,2111.3
Muktsar,1941,1868
Faridkot,1941,1948.61
Bathinda,1941,1830.81
Mansa,1941,1870.09
Sangrur,1941,1930.75
Patiala,1941,2243.2
Chandigarh,1941,2572
Uttarkashi,1941,6035.34
Chamoli,1941,5803.83
Rudra Prayag,1941,5716.35
Tehri Garhwal,1941,4603.13
Dehra Dun,1941,3363.47
Pauri Garhwal,1941,3429.44
Pithoragarh,1941,6776.36
Bageshwar,1941,5336.28
Almora,1941,3911.3
Champawat,1941,3713.35
Naini Tal,1941,3214.91
Udham Singh Nagar,1941,3124.91
Haridwar,1941,2754.24
Panchkula,1941,2769.08
Ambala,1941,2431.09
Yamuna Nagar,1941,2457.68
Kurukshetra,1941,2271.25
Kaithal,1941,2129.07
Karnal,1941,2166.83
Panipat,1941,2055.7
Sonepat,1941,2072.44
Jind,1941,2059.89
Fatehabad,1941,1927.19
Sirsa,1941,1832.12
Hisar,1941,1982.94
Bhiwani,1941,2059.06
Rohtak,1941,2030.09
Jhajjar,1941,2086
Mahendragarh,1941,2335.71
Rewari,1941,2379.59
Gurgaon,1941,2684.97
Faridabad,1941,2744.56
Delhi,1941,2346.74
Ganganagar,1941,1685.39
Hanumangarh,1941,1820.09
Bikaner,1941,1470.53
Churu,1941,1780.67
Jhunjhunun,1941,2142.19
Alwar,1941,2744.21
Bharatpur,1941,3038.47
Dhaulpur,1941,3078.27
Karauli,1941,3022.05
Sawai Madhopur,1941,2854.82
Dausa,1941,2672.73
Jaipur,1941,2579.9
Sikar,1941,2226.92
Nagaur,1941,1905.8
Jodhpur,1941,1589.1
Jaisalmer,1941,1323.73
Barmer,1941,1553.3
Jalor,1941,1913.67
Sirohi,1941,2556.35
Pali,1941,2400.67
Ajmer,1941,2625.8
Tonk,1941,2852.31
Bundi,1941,3204.47
Bhilwara,1941,3007.67
Rajsamand,1941,3199.42
Udaipur,1941,3372.35
Dungarpur,1941,3433.83
Banswara,1941,3650.47
Chittaurgarh,1941,3622.93
Kota,1941,3368.59
Baran,1941,3258.84
Jhalawar,1941,3611.95
Saharanpur,1941,2513.67
Muzaffarnagar,1941,2484.17
Bijnor,1941,2855.22
Moradabad,1941,2962.08
Rampur,1941,2971.59
Jyotiba Phule Nagar,1941,2879.29
Meerut,1941,2661.86
Baghpat,1941,2271.37
Ghaziabad,1941,2653.39
Gautam Buddha Nagar,1941,2726.59
Bulandshahr,1941,2817.21
Aligarh,1941,2928.48
Hathras,1941,3010.67
Mathura,1941,2994.84
Agra,1941,3054.6
Firozabad,1941,2972.86
Etah,1941,3160.28
Mainpuri,1941,2939.03
Badaun,1941,3183.46
Bareilly,1941,3198.62
Pilibhit,1941,3425.35
Shahjahanpur,1941,3284.25
Lakhimpur Kheri,1941,3605.53
Sitapur,1941,3483.27
Hardoi,1941,3157.01
Unnao,1941,3044.59
Lucknow,1941,3343.72
Rae Bareli,1941,3555.43
Farrukhabad,1941,3075.57
Kannauj,1941,2873.3
Etawah,1941,2821.84
Auraiya,1941,2777.98
Kanpur Dehat,1941,2876.37
Kanpur,1941,2951.33
Jalaun,1941,3030.53
Jhansi,1941,3325.47
Lalitpur,1941,3397.97
Hamirpur,1941,3392.75
Mahoba,1941,3637.11
Banda,1941,3928.52
Chitrakoot,1941,4444.52
Fatehpur,1941,3550.74
Pratapgarh,1941,3948.12
Kaushambi,1941,4095.32
Allahabad,1941,4516.8
Bara Banki,1941,3634.22
Faizabad,1941,3637.57
Ambedkar Nagar,1941,3878.22
Sultanpur,1941,3805.42
Bahraich,1941,3904.05
Shravasti,1941,4030.85
Balrampur,1941,4109.58
Gonda,1941,3793.32
Siddharth Nagar,1941,4179.76
Basti,1941,3685.5
Sant Kabir Nagar,1941,3924.3
